ST,Account **CARRIER**,Carrier Comp Type OTG PDNG OTG ADD OTG - Zayo = zMAP NEW = On comp statement PDNG in Monday,Carrier Relationship,Service Provider,Status / Type,"Opportunity ""Promo Year"" **KEEP ORIGINAL OPP**",Promo Year Revenue / OG SF Opp zMAP = anything new to OTG **KEEP ORIGINAL OPP**,Install Date OR OTG payable Date,OTG Comp Billing item,Cust. ACTIVE BAN,Historic BAN - non-ZNS,Item Desc. from current Carrier Statement,PAYING Monthly Comp % to OTG from current Carrier Statement,Quantity,Price,"Monthly Unit Price Quantity x Price QRC/SEMI//YRC x 4, 6, or 12",EXPECTED/Mo. OTG Comp % - column R Comp Key,Monthly Comp to OTG per EXPECTED Comp %,One-Time Unit Price / SPIFF,One-Time Comp % to OTG,One-Time Comp Expected to OTG,Cust. Billed Type,COMP 1,COMP 2,COMP 3,COMP 4,before 07/2025 COMP 1,before 07/2025 COMP 2,before 07/2025 COMP 3,before 07/2025 COMP 4,NOTES RED Highlight = Differs from before comp key,MISSING OTG COMP,SVC Change Date,Prev. Unit Price,OTG Compensable Product NAME,MISSING MONDAY,Sig Date,Term,Location Name,Service Address,Order #,Circuit ID,Unique Order Details SOC / SC,TED,Renewal Details,Monday Product Comments - EXCLUDE SPLIT NOTES/VALUES,Monday Item ID,COMP CALC Mo. OTG RCVD Funds>>,OTG PD since July Seller Statemen June Deposit,July Seller Statement - June Deposit,Aug Seller Stmt - July Deposit,Sept Seller Stmt - Aug Deposit,Oct Seller Stmt - Sept Deposit,Nov Seller Stmt - Oct Deposit,Dec Seller Stmt - Nov Deposit,Jan Seller Stmt - Dec Deposit,Feb Seller Stmt - Jan Deposit,Mar Seller Stmt - Feb Deposit,Apr Seller Stmt - Mar Deposit,May Seller Stmt - Apr Deposit,June Seller Stmt - May Deposit
IN,Allen County Ed. Network Consortium,OTG,Direct,Zayo,Active,2019,IN - Allen County Education Network Consortium FY2019,6/30/19,525170,45506,,Ethernet Port Charge,,1.00,"$2,376.00","$2,376.00",15.00%,$356.40,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,,RM2,RD2,OVR,,,,,,,,,,,,,,SC-456172,,,,,,,,,,,,,,,,,,
IN,Allen County Ed. Network Consortium,OTG,Direct,Zayo,Active,2019,IN - Allen County Education Network Consortium FY2019,6/30/19,525170,45506,,Ethernet Port Charge,,1.00,"$2,376.00","$2,376.00",15.00%,$356.40,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,,RM2,RD2,OVR,,,,,,,,,,,,,,SC-456173,,,,,,,,,,,,,,,,,,
IN,Allen County Ed. Network Consortium,OTG,Direct,Zayo,Active,2019,IN - Allen County Education Network Consortium FY2019,6/30/19,525170,45506,,Ethernet Port Charge,,1.00,"$2,376.00","$2,376.00",15.00%,$356.40,$0.00,0.00%,$0.00,MRC,RM2,RD2,OVR,,RM2,RD2,OVR,,,,,,,,,,,,,,SC-456174,,,,,,,,,,,,,,,,,,
GA,Amana Academy,OTG,Direct,Zayo,Active,2024,GA - Amana Academy 2024,6/30/24,746935,42040,42040,Interface Port Charge,15.00%,1.00,$772.00,$772.00,15.00%,$115.80,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,"11/04/25 VP: PD OTG Oct on Sept Carrier Statement at 15%; PDNG TU for 2024July - 2025Aug
09/09/25 VP: Chatter LL - This is also tagged at 0% since 06/2024. Can you update and add to the TU sheet? It's on the list for the July disputed amounts so not sure how you want to clear that out once the TU is fixed. Thanks!","$1,621.20",,,,,,,,,,,SC-732059,,,,,,,,$0.00,$0.00,$0.00,$125.10,$125.10,$125.10,,,,,
GA,Amana Academy,OTG,Direct,Zayo,Active,2024,GA - Amana Academy 2024,6/30/24,746935,42040,42040,Connected IPv4 Address - IPv4/28,15.00%,1.00,$62.00,$62.00,15.00%,$9.30,$0.00,0.00%,$0.00,MRC,RD2,RM2,OVR,,RD2,RM2,OVR,,"11/04/25 VP: PD OTG Oct on Sept Carrier Statement at 15%; PDNG TU for 2024July - 2025Aug
09/09/25 VP: Chatter LL - This is also tagged at 0% since 06/2024. Can you update and add to the TU sheet? It's on the list for the July disputed amounts so not sure how you want to clear that out once the TU is fixed. Thanks!",$130.20,,,,,,,,,,,SC-732059,,,,,,,,,,,,,,,,,,
TX,Amarillo Independent School District,zMAP,Direct - zMAP,Zayo - ENA,Active,2026,zMAP,,59561,59561,,TBD,,1.00,"$3,450.00","$3,450.00",3.00%,$103.50,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,12/10/25 HC: DC conf this is the correct split in 12/10/25 email w/ VP/HC,,,,,,,,,,,,,,,,,,,,,,,,,$82.80,,,,,
TX,Amherst ISD (R17),OTG PDNG,Direct,Zayo - ENA,Active,2025,ENA,,41125,41125,,ENA SmartVoice,,1.00,$274.50,$274.50,22.00%,$60.39,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,,,,,"09/23/25 VP: NOT on Lani 08/15 Export, pulled pricing/comp from ENA Master Sheet",,,,,,,,,"100 N. Main St. Amherst, TX 79312",,,MISSING,,,,,,,,,,,,,,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2021,KS - Andover USD 385 2021,7/1/21,280490,50257,16704,Dark Fiber,,1.00,$545.50,$545.50,15.00%,$81.83,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,SC-522616,,,,,,,,$736.58,$736.58,$736.58,$736.58,$736.58,$736.58,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2021,KS - Andover USD 385 2021,7/1/21,280490,50257,16704,Dark Fiber,,1.00,$545.50,$545.50,15.00%,$81.83,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,SC-522614,,,,,,,,,,,,,,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2021,KS - Andover USD 385 2021,7/1/21,280490,50257,16704,Dark Fiber,,1.00,$545.50,$545.50,15.00%,$81.83,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,SC-089385,,,,,,,,,,,,,,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2021,KS - Andover USD 385 2021,7/1/21,280490,50257,16704,Dark Fiber,,1.00,$545.50,$545.50,15.00%,$81.83,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,SC-089387,,,,,,,,,,,,,,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2021,KS - Andover USD 385 2021,7/1/21,280490,50257,16704,Dark Fiber,,1.00,$545.50,$545.50,15.00%,$81.83,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,SC-089389,,,,,,,,,,,,,,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2021,KS - Andover USD 385 2021,7/1/21,280490,50257,16704,Dark Fiber,,1.00,$545.50,$545.50,15.00%,$81.83,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,SC-522615,,,,,,,,,,,,,,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2021,KS - Andover USD 385 2021,7/1/21,280490,50257,16704,Dark Fiber,,1.00,$545.50,$545.50,15.00%,$81.83,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,SC-089388,,,,,,,,,,,,,,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2021,KS - Andover USD 385 2021,7/1/21,280490,50257,16704,Dark Fiber,,1.00,$546.50,$546.50,15.00%,$81.98,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,SC-522613,,,,,,,,,,,,,,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2021,KS - Andover USD 385 2021,7/1/21,280490,50257,16704,Dark Fiber,,1.00,$545.50,$545.50,15.00%,$81.83,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,SC-522616,,,,,,,,,,,,,,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2022,KS - Andover USD 385 2022,12/14/22,729110,50257,16704,Interface Port Charge,,1.00,"$1,800.00","$1,800.00",16.00%,$288.00,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,,,,,,,,,$288.00,$288.00,$288.00,$288.00,$288.00,$288.00,,,,,
KS,Andover USD 385,OTG,Direct,Zayo,Active,2023,KS - Andover USD 385 2023,12/27/23,733209,50257,16704,Interface Port Charge,,1.00,"$2,495.00","$2,495.00",15.00%,$374.25,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,,,,,,,,,,,,,,,$374.25,$374.25,$374.25,$374.25,$374.25,$374.25,,,,,
MN,Anoka-Hennepin School District 11-ZNS,OTG,Direct,Zayo,Active,2024,Anoka Hennepin ISD #11 2024,4/12/24,389905,44150,,Dark Fiber,,1.00,"$2,487.50","$2,487.50",15.00%,$373.13,$0.00,0.00%,$0.00,MRC,RM3,,OVR,,RM3,,OVR,,,,,,,,,,,,,,,,,,,,,,$373.13,$373.13,$373.13,$373.13,$373.13,$373.13,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$100,238.99",8.00%,"$8,019.12",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Park Middle School
Antioch USD District Office","1 Spartan Way Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235981,SC-809358,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,"$1,207.73",$780.00,$780.00,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$48,793.47",8.00%,"$3,903.48",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Deer Valley High School
Antioch USD District Office","4700 Lone Tree Way Antioch, CA 94531
510 G St. Antioch, CA 94509",2356417,F24M-0235977,SC-809354,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$190,903.94",8.00%,"$15,272.32",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Sutter Elementary School
Antioch USD District Office","3410 Longview Rd. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235984,SC-809361,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$233,794.07",8.00%,"$18,703.53",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Jack London Elementary School
Antioch USD District Office","4550 Country Hills Dr. Antioch, CA 94531
510 G St. Antioch, CA 94509",2356417,F24M-0235983,SC-809360,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$595,619.92",8.00%,"$47,649.59",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Antioch High School
Antioch USD District Office","700 W 18th St. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235994,SC-809371,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$122,041.46",8.00%,"$9,763.32",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Turner Elementary School
Antioch USD District Office","4207 Delta Fair Blvd, Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235995,SC-809372,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$221,761.00",8.00%,"$17,740.88",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Kimball Elementary School
Antioch USD District Office","1310 August Way Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235989,SC-809366,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$130,976.91",8.00%,"$10,478.15",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Mission Elementary School
Antioch USD District Office","1711 Mission Dr. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235997,SC-809374,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$341,495.93",8.00%,"$27,319.67",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Carmen Dragon Elementary School
Antioch USD District Office","4721 Vista Grande Dr. Antioch, CA 94531
510 G St. Antioch, CA 94509",2356417,F24M-0235996,SC-809373,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$1,000,574.17",8.00%,"$80,045.93",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Diablo Vista Elementary School
Antioch USD District Office","4791 Prewett Ranch Dr. Antioch, CA 94531
510 G St. Antioch, CA 94509",2356417,F24M-0235998,SC-809375,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$174,581.87",8.00%,"$13,966.55",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Bidwell Continuation High School
Antioch USD District Office","800 Gary Ave. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235979,SC-809356,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$1,175,470.57",8.00%,"$94,037.65",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"John Muir Elementary School
Antioch USD District Office","615 Greystone Dr. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235993,SC-809370,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$274,301.41",8.00%,"$21,944.11",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Belshaw Elementary School
Antioch USD District Office","2801 Roosevelt Ln. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235976,SC-809353,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$46,983.75",8.00%,"$3,758.70",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Live Oak High School 
Antioch USD District Office","Live Oak High School 
Antioch USD District Office",2356417,F24M-0235978,SC-809355,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$430,254.66",8.00%,"$34,420.37",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Antioch Middle School
Antioch USD District Office","1500 D St. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235988,SC-809365,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$316,119.28",8.00%,"$25,289.54",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Orchard Park School
Antioch USD District Office","5150 Live Oak Ave. Oakley, CA 94561
510 G St. Antioch, CA 94509",2356417,F24M-0235987,SC-809364,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$469,689.75",8.00%,"$37,575.18",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Dallas Ranch Middle School
Antioch USD District Office","1401 Mount Hamilton Dr. Antioch, CA 94531
510 G St. Antioch, CA 94509",2356417,F24M-0235980,SC-809357,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$179,943.13",8.00%,"$14,395.45",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Marsh Elementary School
Antioch USD District Office","2304 G St. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235986,SC-809363,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$514,247.82",8.00%,"$41,139.83",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Grant Elementary
Antioch USD District Office","4325 Spaulding St. Antioch, CA 94531
510 G St. Antioch, CA 94509",2356417,F24M-0235990,SC-809367,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$1,706,712.41",8.00%,"$136,536.99",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Lone Tree Elementary School
Antioch USD District Office","1931 Mokelumne Dr. Antioch, CA 94531
510 G St. Antioch, CA 94509",2356417,F24M-0235992,SC-809369,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$266,438.22",8.00%,"$21,315.06",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Black Diamond Middle School
Antioch USD District Office","4730 Stering Hill Dr. Antioch, CA 94531
510 G St. Antioch, CA 94509",2356417,F24M-0235999,SC-809376,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$197,337.46",8.00%,"$15,787.00",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Antioch Adult Ed/Prospects HS
Antioch USD District Office","820 W 2nd St. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235975,SC-809352,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$54,012.96",8.00%,"$4,321.04",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Dozier-Libbey Medical High School
Antioch USD District Office","4900 Sand Creek Rd. Antioch, CA 94531
510 G St. Antioch, CA 94509",2356417,F24M-0235982,SC-809359,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$333,275.33",8.00%,"$26,662.03",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"Fremont Elementary School
Antioch USD District Office","1413 F St. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235991,SC-809368,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
CA,Antioch USD - MRC,NEW,Direct,Zayo,Active,2024,CA - Antioch USD 2024,8/15/25,776575,41814,41814,Dark Fiber,,1.00,$208.00,$208.00,15.00%,$31.20,"$523,421.54",8.00%,"$41,873.72",MRC,RD1,,OVR,,,,,,,,,,,,3/14/24,60,"SSBA Antioch USD Maintenance Yard
Antioch USD District Office","701 W 18th St. Antioch, CA 94509
510 G St. Antioch, CA 94509",2356417,F24M-0235985,SC-809362,8/14/30,"TED 08/14/30, 30 days, 1M, Auto Renewal",,,,,,,,,,,,,,,,
OK,Antlers Public Schools,OTG,Direct,Zayo - ENA,Active,2026,JE Add,10/1/25,87444,87444,87444,10/26/2025 - Journal Import 7294376 (Journal ID 1634707),18.00%,1.00,"$1,026.03","$1,026.03",18.00%,$184.69,"$27,074.00",0.00%,$0.00,MRC,RD3,,OVR,,,,,,"01/08/25 VP: On Nov Zayo/Oct ENA Carrier statement.  
11/11/25 HC: Dynamics OTG NOT tagged - PRJ-007244",,,,,,,,,,,,,,,,,,,,,,,,,$711.84,,,,,
OK,Antlers Public Schools,OTG,Direct,Zayo - ENA,Active,2026,JE Add,10/1/25,87444,87444,87444,9/5/2025 - Journal Import 7294376 (Journal ID 1634711),18.00%,1.00,"$1,026.61","$1,026.61",18.00%,$184.79,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,,,,,"01/08/25 VP: On Nov Zayo/Oct ENA Carrier statement.  
11/11/25 HC: Dynamics OTG NOT tagged - PRJ-007244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,Antlers Public Schools,OTG,Direct,Zayo - ENA,Active,2026,JE Add,10/1/25,87444,87444,87444,7/17/2025 - Journal Import 7294376 (Journal ID 1634711),18.00%,1.00,"$1,020.00","$1,020.00",18.00%,$183.60,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,,,,,"01/08/25 VP: On Nov Zayo/Oct ENA Carrier statement.  
11/11/25 HC: Dynamics OTG NOT tagged - PRJ-007244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,Antlers Public Schools,OTG,Direct,Zayo - ENA,Active,2026,JE Add,10/1/25,87444,87444,87444,ENA SmartVoice Essential,18.00%,1.00,$404.05,$404.05,18.00%,$72.73,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,,,,,"01/08/25 VP: On Nov Zayo/Oct ENA Carrier statement.  
11/11/25 HC: Dynamics OTG NOT tagged - PRJ-007244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,Antlers Public Schools,OTG,Direct,Zayo - ENA,Active,2026,JE Add,10/1/25,87444,87444,87444,ENA SmartVoice Enhanced + Mobile,18.00%,1.00,$90.00,$90.00,18.00%,$16.20,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,,,,,"01/08/25 VP: On Nov Zayo/Oct ENA Carrier statement.  
11/11/25 HC: Dynamics OTG NOT tagged - PRJ-007244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,Antlers Public Schools,OTG,Direct,Zayo - ENA,Active,2026,JE Add,10/1/25,87444,87444,87444,ENA SmartVoice Bell Scheduler,18.00%,1.00,$75.00,$75.00,18.00%,$13.50,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,,,,,"01/08/25 VP: On Nov Zayo/Oct ENA Carrier statement.  
11/11/25 HC: Dynamics OTG NOT tagged - PRJ-007244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,Antlers Public Schools,OTG,Direct,Zayo - ENA,Active,2026,JE Add,10/1/25,87444,87444,87444,ENA SmartVoice Essential NoVM,18.00%,1.00,$70.95,$70.95,18.00%,$12.77,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,,,,,"01/08/25 VP: On Nov Zayo/Oct ENA Carrier statement.  
11/11/25 HC: Dynamics OTG NOT tagged - PRJ-007244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,Antlers Public Schools,OTG,Direct,Zayo - ENA,Active,2026,JE Add,10/1/25,87444,87444,87444,ENA SmartVoice Enhanced,18.00%,1.00,$70.00,$70.00,18.00%,$12.60,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,,,,,"01/08/25 VP: On Nov Zayo/Oct ENA Carrier statement.  
11/11/25 HC: Dynamics OTG NOT tagged - PRJ-007244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,Antlers Public Schools,OTG,Direct,Zayo - ENA,Active,2026,JE Add,10/1/25,87444,87444,87444,ENA SmartVoice Auto Attendant,18.00%,1.00,$50.00,$50.00,18.00%,$9.00,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,,,,,"01/08/25 VP: On Nov Zayo/Oct ENA Carrier statement.  
11/11/25 HC: Dynamics OTG NOT tagged - PRJ-007244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,Antlers Public Schools,OTG,Direct,Zayo - ENA,Active,2026,JE Add,10/1/25,87444,87444,87444,ENA SmartVoice Essential + Mobile,18.00%,1.00,$48.00,$48.00,18.00%,$8.64,$0.00,0.00%,$0.00,MRC,RD3,,OVR,,,,,,"01/08/25 VP: On Nov Zayo/Oct ENA Carrier statement.  
11/11/25 HC: Dynamics OTG NOT tagged - PRJ-007244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
